label,text
0,babe talking think good boy missing love
0,great office today
0,cool last little getting time soon
0,sad puppy noise
0,yes possible dint try pls dont tell one k
0,anyway holla whenever youre around need excuse go creep people sarasota
0,happen
0,gon na ask lol think
1,ur cashbalance currently pounds maximize ur cashin send go pmeg cc hgsuitelands rowwjhl
1,private account statement shows unredeemed sim points call identifier codexx expires
0,go chase run shes crossing street
1,id like tell deepest darkest fantasies call pmin stop texts call nat rate
0,coming friday leave pongaldo get news work place
0,hey inconvenient sis huh
0,ok vldo u know got adsense approved
0,really good see day dudette missing
0,want go perumbavoor
0,many times told stage use laugh listen aha
1,wont believe true incredible txts reply g learn truly amazing things blow mind ofwd ptxt
0,didnt hear
0,thanks talk saturday dear cherish brother role model
0,pls clarify back open return ticket preponed go back kerala
1,natalie f inviting friend reply yes see stop send stop frnd
0,ran younger man make pretty babies together
1,jamster get free wallpaper text heart tc apply need help call
0,ic lol play doors sometime yo
0,dunno dad said coming home bring us lunch yup go w u lor call u reach school lor
0,sent jd customer service cum accounts executive ur mail id details contact us
0,desires u going doctor liver get bit stylish get ur hair managed thats
0,hmmmstill dont opener
0,yeah basically time next week get away mom amp get
0,edison rightly said fool ask questions wise man answer know us speechless viva gm
0,vote wherever heart guides
0,sis lor juz watched italian job
0,tick tick tick could die loneliness know pouts stomps feet need
0,lmao know well
1,double mins double txt price linerental latest orange bluetooth mobiles call mobileupd latest offers calloptoutlf
0,train back northampton im afraid im staying skyving today ho ho around wednesday though fancy comedy club week way
0,goodnight da thangam really miss u dear
0,hey next sun theres basic yoga course bugis go pilates intro next sat tell time r free
0,geeeee internet really bad today eh
1,free video camera phones half price line rental mths cross ntwk mins txts call mobileupd calloptout
0,think disturbing da
0,sorry ill call later meeting sir
0,havent stuck orchard dads car going dinner u leh r free tonight
0,ok also wan watch e pm show
0,dunno lei like dun haf
0,brother transfered ltgt ltgt pa
0,calls later afternoon onwords mtnl service get problem south mumbai hear cannt listen
1,� uk break accommodationvouchers terms conditions apply claim mustprovide claim number
0,talk g x
0,hai dear friends new amp present number rajitha raj ranju
1,p alfie moons children need song ur mob tell ur ms txt tone charity nokias poly charity polys zed profit charity
0,different styles
1,win � shopping spree every week starting play text store skilgme tscs winawk age �perweeksub
0,gud ni dearslp welltake careswt dreamsmuah
0,want sent ltgt mesages today thats sorry hurts
1,nd attempt contract u weeks top prize either � cash � prize call
0,well im glad didnt find totally disagreeable lol
0,guy flash go call call madam take care oh
1,want new nokia colour phone deliveredtomorrow free minutes mobile free texts free camcorder reply call
0,mark works tomorrow gets work house meet u afterwards
0,keep ur problems ur heart
0,yeah give call youve got minute
0,hi babe uawakefeellikw shitjustfound via aletter thatmum gotmarried thnovbehind ourbacks �� fuckinniceselfish
0,amazing rearrange letters gives meaning dormitory dirty room astronomer moon starer eyes see election results lies lets recount motherinlaw woman hitler eleven plus two twelve plus one amazing
0,aiya discuss later lar pick �
0,hey happy birthday
0,sorry missed call please call back
0,omg one thing another cat worms bad day end
0,good morning im suffering fever dysentry able come office today
0,wont anything de
0,type stuff sing
0,st andre virgils cream
0,check rooms befor activities
0,fri ah okie lorgoin drivin den go shoppin tt
0,gokila talking aha
0,hi shanilrakhesh herethanksi exchanged uncut diamond stuffleaving back excellent service dino prem
0,kkthis month kotees birthday know
0,im really really broke oh amount small even ltgt
0,sorry mates phone didnt write love kate
1,themobhit link get premium pink panther game new sugababes crazy zebra animation badass hoody wallpaperall free
0,ah well confuses things doesnt thought friends maybe wrong thing already sort invited tho may come cos money
0,aight call youre close
0,nope thats fine might nap tho
1,msg mobile content order resent previous attempt failed due network error queries customersqueriesnetvisionukcom
0,news hassling get weed week andres money haughaighgtujhyguj
0,boy loved gal propsd bt didnt mind gv lv lttrs bt frnds threw thm boy decided aproach gal dt time truck speeding towards gal wn hit girld boy ran like hell n saved asked hw cn u run fast boy replied boost secret energy n instantly girl shouted energy n thy lived happily gthr drinking boost evrydy moral story hv free msgsd gud ni
0,wnt buy bmw car urgentlyits vry urgentbut hv shortage ltgt lacsthere source arng dis amt ltgt lacsthats prob
0,ding ya break fassyole blacko londn
0,really need kiss u miss u baby ur baby eva
0,sign maturity start saying big things actually start understanding small things nice evening bslvyl
0,oh got many responsibilities
1,new message please call
0,ive reached sch already
1,december mobile mths entitled update latest colour camera mobile free call mobile update vco free
0,u definitely need module e humanities dis sem izzit u wan take modules st
0,argh fuck nobody town
1,get lions england tone reply lionm mono lionp poly go original n best tones gbp network operator rates apply
0,thanks fills complete calm reassurance
0,aslamalaikkuminsha allah tohar beeen muht albi mufti mahfuuzmeaning
0,driving training
0,lol real told dad cancer
1,private account statement
0,oops ltgt
0,enufcredeit tocallshall ileave uni get bus yor house
0,hi chikku send nice msgs
0,impossible argue always treats like sub like never released remind necessary
0,work ah den plus lor u workin oso rite den go orchard lor place go liao
0,wonderful okors great month cherish guys wish well day mojibiola
0,cuz ibored wan na study
0,wot wed nite til
0,rose redred bloodblood heartheart u u send tis ur friends including u like u get back u r poor relation u need support u r frnd many luvs u praying god marry u try
0,way
0,sucks ill go u hair youll free right
0,still working time also tried adding zeros savings checking ltgt
0,hmm dunno leh mayb bag goigng dat small jus anything except perfume smth dat keep
0,sday joinedso training started today
0,sorry grocers
0,nice pubs near frankie n bennys near warner cinema
1,costa del sol holiday � await collection call toclaim sae tc pobox stockport skxh cost�pm maxmins
0,yup havent want go yoga call book
0,oh shut omg yesterday dream kids boys pissed kids boys even told mark dream changing diapers cause im getting owed face
0,yeah imagine would really gentle unlike docs treat patients like turkeys
1,free st week nokia tone ur mobile every week txt nokia get txting tell ur mates pobox wwq normptone
0,started dont stop pray good ideas anything see help guys ill forward link
0,hi darlin im helens fone im gon na b princes nite please come tb love kate
0,im office dawhere
0,aiyar u poor thing give u support k jia ill think u
0,oh unintentionally bad timing great fingers trains play along give fifteen min warning
